2026-03-05 13:48:24.142517,0.23,25.0,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:48:31.164578,0.12,25.0,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:48:38.187287,0.05,25.1,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:48:45.210203,0.03,50.0,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:48:52.232898,0.01,50.1,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:48:59.253500,0.0,50.1,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:06.277718,0.0,50.1,True,2.6858127512923606,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:13.295791,0.0,50.0,True,2.569139465875371,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:20.325074,0.0,50.8,True,2.573293768545994,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:27.348073,0.0,50.0,True,2.573293768545994,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:34.371979,0.0,50.0,True,2.573293768545994,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:41.397930,0.0,75.0,True,2.573293768545994,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:48.424247,0.0,75.1,True,2.573293768545994,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:49:55.450418,0.0,75.1,True,2.567359050445104,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:02.477931,0.0,75.0,True,2.567359050445104,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:09.499874,0.0,75.0,True,2.567359050445104,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:16.521569,0.0,75.1,True,2.567359050445104,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:23.543463,0.0,75.0,True,2.567359050445104,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:30.573962,0.0,75.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:37.599372,0.0,75.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:44.628211,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:51.654040,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:50:58.674874,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:05.697904,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:12.720926,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:19.746898,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:26.768868,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:33.789580,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:40.807410,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:47.829504,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:51:54.847988,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:01.869508,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:08.888084,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:15.909783,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:22.929604,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:29.946655,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:36.966352,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:43.985346,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:51.008294,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:52:58.039984,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:05.069083,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:12.093576,0.0,25.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:19.125395,0.0,25.3,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:26.149406,0.0,25.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:33.172845,0.0,25.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:40.195463,0.0,44.6,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:47.220710,0.0,50.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:53:54.247479,0.0,50.3,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:01.274455,0.0,50.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:08.298997,0.0,50.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:15.324334,0.0,50.3,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:22.348617,0.0,50.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:29.371316,0.0,50.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:36.394034,0.0,50.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:43.418424,0.0,75.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:50.453678,0.0,75.3,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:54:57.487617,0.0,75.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:04.515755,0.0,75.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:11.541613,0.0,75.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:18.568326,0.0,75.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:25.597365,0.0,75.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:32.621788,0.0,75.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:39.645877,0.0,77.7,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:46.673910,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:55:53.697816,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:00.722659,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:07.741563,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:14.759636,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:21.790760,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:28.812910,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:35.832878,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:42.851241,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:49.872094,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:56:56.897747,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:03.912750,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:10.933064,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:17.953141,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:24.972665,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:31.990690,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:39.005905,0.0,100.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:46.025353,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:57:53.049918,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:00.073918,0.0,25.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:07.098498,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:14.120641,0.0,25.1,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:21.144694,0.0,25.2,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:28.167048,0.0,25.3,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:35.186272,0.0,25.0,True,2.572106824925816,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:42.210848,0.0,50.3,True,2.571513353115727,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:49.235057,0.0,50.1,True,2.571513353115727,0,0,0.0,lzo,1.0,1.0
2026-03-05 13:58:56.254587,0.0,15.7,True,2.5827893175074186,0,0,0.0,lzo,1.0,1.0
